1,47,41,173,179,30,41,0.943963978,0.995731853,6,2
2,57,53,173,179,30,41,0.943963978,0.995731853,4,2
3,72,77,173,179,30,41,0.943963978,0.995731853,5,2
4,91,91,173,179,30,41,0.943963978,0.995731853,0,2
5,112,110,173,179,30,41,0.943963978,0.995731853,2,2
6,131,115,173,179,30,41,0.943963978,0.995731853,16,2
7,138,146,173,179,30,41,0.943963978,0.995731853,8,2
8,157,160,173,179,30,41,0.943963978,0.995731853,3,2
9,168,176,173,179,30,41,0.943963978,0.995731853,8,2
10,162,179,173,179,30,41,0.943963978,0.898975677,17,2
11,157,162,173,179,30,41,0.943963978,0.898975677,5,2
12,166,174,173,179,30,41,0.943963978,0.898975677,8,2
13,173,157,173,179,30,41,0.869217001,0.898975677,16,2
14,141,160,173,179,30,41,0.869217001,0.898975677,19,2
15,128,131,173,179,30,41,0.869217001,0.898975677,3,2
16,105,125,173,179,30,41,0.869217001,0.898975677,20,2
17,80,91,173,179,30,41,0.869217001,0.898975677,11,2
18,66,71,173,179,30,41,0.869217001,0.898975677,5,2
19,61,61,173,179,30,41,0.869217001,0.898975677,0,2
20,55,41,173,179,30,41,0.869217001,0.898975677,14,2
21,55,41,173,179,30,41,0.869217001,0.898975677,14,2
22,47,41,173,179,30,41,0.869217001,0.898975677,6,2
23,47,41,173,179,30,41,0.869217001,0.898975677,6,2
24,47,41,173,179,30,41,0.869217001,0.898975677,6,2
25,47,41,173,179,30,41,0.869217001,0.898975677,6,2
26,47,41,173,179,30,41,0.869217001,0.898975677,6,2
27,47,41,173,179,30,41,0.869217001,0.898975677,6,2
28,30,41,173,179,30,41,0.869217001,0.898975677,11,2
29,30,41,173,179,30,41,0.869217001,0.898975677,11,2
30,30,41,173,179,30,41,0.869217001,0.898975677,11,2
1,47,41,111,110,45,41,0.973790706,0.967624389,6,1
2,47,43,111,110,45,41,0.973790706,0.967624389,4,1
3,51,50,111,110,45,41,0.973790706,0.967624389,1,1
4,51,50,111,110,45,41,0.973790706,0.967624389,1,1
5,70,50,111,110,45,41,0.973790706,0.967624389,20,1
6,76,66,111,110,45,41,0.973790706,0.967624389,10,1
7,76,66,111,110,45,41,0.973790706,0.967624389,10,1
8,84,72,111,110,45,41,0.973790706,0.967624389,12,1
9,84,91,111,110,45,41,0.973790706,0.967624389,7,1
10,91,91,111,110,45,41,0.973790706,0.967624389,0,1
11,102,100,111,110,45,41,0.973790706,0.967624389,2,1
12,111,102,111,110,45,41,0.954215668,0.967624389,9,1
13,111,110,111,110,45,41,0.954215668,0.96501384,1,1
14,111,110,111,110,45,41,0.954215668,0.96501384,1,1
15,111,110,111,110,45,41,0.954215668,0.96501384,1,1
16,111,110,111,110,45,41,0.954215668,0.96501384,1,1
17,111,100,111,110,45,41,0.954215668,0.96501384,11,1
18,102,100,111,110,45,41,0.954215668,0.96501384,2,1
19,91,100,111,110,45,41,0.954215668,0.96501384,9,1
20,91,80,111,110,45,41,0.954215668,0.96501384,11,1
21,72,72,111,110,45,41,0.954215668,0.96501384,0,1
22,66,66,111,110,45,41,0.954215668,0.96501384,0,1
23,66,66,111,110,45,41,0.954215668,0.96501384,0,1
24,70,50,111,110,45,41,0.954215668,0.96501384,20,1
25,70,50,111,110,45,41,0.954215668,0.96501384,20,1
26,66,50,111,110,45,41,0.954215668,0.96501384,16,1
27,47,50,111,110,45,41,0.954215668,0.96501384,3,1
28,45,50,111,110,45,41,0.954215668,0.96501384,5,1
29,45,44,111,110,45,41,0.954215668,0.96501384,1,1
1,45,46,131,131,45,41,0.962502351,0.978534845,1,1
2,45,50,131,131,45,41,0.962502351,0.978534845,5,1
3,45,50,131,131,45,41,0.962502351,0.978534845,5,1
4,54,66,131,131,45,41,0.962502351,0.978534845,12,1
5,66,66,131,131,45,41,0.962502351,0.978534845,0,1
6,72,83,131,131,45,41,0.962502351,0.978534845,11,1
7,80,91,131,131,45,41,0.962502351,0.978534845,11,1
8,97,102,131,131,45,41,0.962502351,0.978534845,5,1
9,111,116,131,131,45,41,0.962502351,0.978534845,5,1
10,121,131,131,131,45,41,0.962502351,0.959033833,10,1
11,121,131,131,131,45,41,0.962502351,0.959033833,10,1
12,116,131,131,131,45,41,0.962502351,0.959033833,15,1
