21,160,180,110,0.88659,2
22,173,180,110,0.88659,2
23,176,180,110,0.88659,2
24,177,180,110,0.88659,2
25,179,180,110,0.88659,2
26,153,180,110,0.88659,2
27,153,180,110,0.88659,2
28,153,180,110,0.88659,2
29,180,180,110,0.88659,2
30,180,180,110,0.88659,2
1,180,180,53,0.82204,3
2,180,180,53,0.82204,3
3,160,180,53,0.82204,3
4,180,180,53,0.82204,3
5,150,180,53,0.82204,3
6,150,180,53,0.82204,3
7,153,180,53,0.82204,3
8,147,180,53,0.82204,3
9,90,180,53,0.82204,3
10,53,180,53,0.256968,3
11,140,180,53,0.256968,3
12,150,180,53,0.256968,3
13,160,180,53,0.256968,3
14,180,180,53,0.256968,3
15,180,180,53,0.256968,3
16,180,180,53,0.256968,3
17,160,180,53,0.256968,3
18,153,180,53,0.256968,3
19,110,180,53,0.256968,3
20,90,180,53,0.256968,3
21,78,180,53,0.256968,3
22,87,180,53,0.256968,3
23,123,180,53,0.256968,3
24,127,180,53,0.256968,3
25,130,180,53,0.256968,3
26,180,180,53,0.256968,3
27,180,180,53,0.256968,3
28,180,180,53,0.256968,3
29,180,180,53,0.256968,3
30,180,180,53,0.256968,3
1,180,180,60,0.957240176,1
2,166,180,60,0.957240176,1
3,163,180,60,0.957240176,1
4,145,180,60,0.957240176,1
5,138,180,60,0.957240176,1
6,105,180,60,0.957240176,1
7,74,180,60,0.957240176,1
8,74,180,60,0.957240176,1
9,77,180,60,0.957240176,1
10,66,180,60,0.957240176,1
11,69,180,60,0.957240176,1
12,60,180,60,0.916776364,1
13,60,180,60,0.916776364,1
14,69,180,60,0.916776364,1
15,74,180,60,0.916776364,1
16,81,180,60,0.916776364,1
17,100,180,60,0.916776364,1
18,130,180,60,0.916776364,1
19,138,180,60,0.916776364,1
20,163,180,60,0.916776364,1
21,163,180,60,0.916776364,1
22,163,180,60,0.916776364,1
23,180,180,60,0.916776364,1
24,180,180,60,0.916776364,1
25,163,180,60,0.916776364,1
26,163,180,60,0.916776364,1
27,180,180,60,0.916776364,1
28,180,180,60,0.916776364,1
29,180,180,60,0.916776364,1
30,180,180,60,0.916776364,1
1,180,180,50,0.95643,1
2,163,180,50,0.95643,1
3,163,180,50,0.95643,1
4,145,180,50,0.95643,1
5,138,180,50,0.95643,1
6,105,180,50,0.95643,1
7,74,180,50,0.95643,1
8,74,180,50,0.95643,1
9,77,180,50,0.95643,1
10,66,180,50,0.95643,1
11,69,180,50,0.95643,1
12,50,180,50,0.916919,1
13,60,180,50,0.916919,1
14,69,180,50,0.916919,1
15,74,180,50,0.916919,1
16,81,180,50,0.916919,1
17,100,180,50,0.916919,1
18,130,180,50,0.916919,1
19,138,180,50,0.916919,1
20,163,180,50,0.916919,1
21,163,180,50,0.916919,1
22,163,180,50,0.916919,1
23,180,180,50,0.916919,1
24,180,180,50,0.916919,1
25,163,180,50,0.916919,1
26,163,180,50,0.916919,1
27,180,180,50,0.916919,1
28,180,180,50,0.916919,1
29,180,180,50,0.916919,1
30,180,180,50,0.916919,1
1,166,166,60,0.94246,1
2,164,166,60,0.94246,1
3,150,166,60,0.94246,1
4,145,166,60,0.94246,1
5,120,166,60,0.94246,1
6,120,166,60,0.94246,1
7,93,166,60,0.94246,1
8,74,166,60,0.94246,1
9,74,166,60,0.94246,1
10,77,166,60,0.94246,1
11,77,166,60,0.94246,1
12,77,166,60,0.94246,1
13,69,166,60,0.94246,1
14,60,166,60,0.95409,1
15,77,166,60,0.95409,1
16,60,166,60,0.95409,1
17,70,166,60,0.95409,1
18,74,166,60,0.95409,1
19,79,166,60,0.95409,1
20,82,166,60,0.95409,1
21,111,166,60,0.95409,1
22,139,166,60,0.95409,1
23,139,166,60,0.95409,1
24,139,166,60,0.95409,1
25,150,166,60,0.95409,1
26,164,166,60,0.95409,1
27,164,166,60,0.95409,1
28,164,166,60,0.95409,1
29,164,166,60,0.95409,1
30,164,166,60,0.95409,1
1,180,180,60,0.94141,1
2,164,180,60,0.94141,1
3,150,180,60,0.94141,1
4,145,180,60,0.94141,1
5,120,180,60,0.94141,1
6,120,180,60,0.94141,1
7,93,180,60,0.94141,1
8,74,180,60,0.94141,1
9,74,180,60,0.94141,1
10,77,180,60,0.94141,1
11,77,180,60,0.94141,1
12,77,180,60,0.94141,1
13,69,180,60,0.94141,1
14,60,180,60,0.969647,1
15,77,180,60,0.969647,1
16,60,180,60,0.969647,1
17,70,180,60,0.969647,1
18,74,180,60,0.969647,1
19,79,180,60,0.969647,1
20,82,180,60,0.969647,1
21,111,180,60,0.969647,1
22,139,180,60,0.969647,1
23,139,180,60,0.969647,1
24,139,180,60,0.969647,1
25,150,180,60,0.969647,1
26,164,180,60,0.969647,1
27,164,180,60,0.969647,1
28,180,180,60,0.969647,1
29,180,180,60,0.969647,1
30,180,180,60,0.969647,1
1,180,180,27,0.951101917,0
2,180,180,27,0.951101917,0
3,180,180,27,0.951101917,0
4,180,180,27,0.951101917,0
5,163,180,27,0.951101917,0
6,163,180,27,0.951101917,0
7,177,180,27,0.951101917,0
8,133,180,27,0.951101917,0
9,147,180,27,0.951101917,0
10,116,180,27,0.951101917,0
11,90,180,27,0.951101917,0
12,80,180,27,0.951101917,0
13,65,180,27,0.951101917,0
14,54,180,27,0.951101917,0
15,50,180,27,0.951101917,0
16,30,180,27,0.951101917,0
17,27,180,27,0.917761716,0
18,27,180,27,0.917761716,0
19,54,180,27,0.917761716,0
20,54,180,27,0.917761716,0
21,76,180,27,0.917761716,0
22,69,180,27,0.917761716,0
23,88,180,27,0.917761716,0
24,127,180,27,0.917761716,0
25,67,180,27,0.917761716,0
26,153,180,27,0.917761716,0
27,180,180,27,0.917761716,0
28,180,180,27,0.917761716,0
29,163,180,27,0.917761716,0
30,165,180,27,0.917761716,0
1,180,180,27,0.94821,0
2,180,180,27,0.94821,0
3,180,180,27,0.94821,0
4,180,180,27,0.94821,0
5,163,180,27,0.94821,0
6,163,180,27,0.94821,0
7,177,180,27,0.94821,0
8,133,180,27,0.94821,0
9,147,180,27,0.94821,0
10,116,180,27,0.94821,0
11,90,180,27,0.94821,0
12,80,180,27,0.94821,0
13,65,180,27,0.94821,0
14,54,180,27,0.94821,0
15,47,180,27,0.94821,0
16,30,180,27,0.94821,0
17,26,180,27,0.924916,0
18,27,180,27,0.924916,0
19,54,180,27,0.924916,0
20,54,180,27,0.924916,0
21,76,180,27,0.924916,0
22,69,180,27,0.924916,0
23,88,180,27,0.924916,0
24,127,180,27,0.924916,0
25,67,180,27,0.924916,0
26,153,180,27,0.924916,0
27,180,180,27,0.924916,0
28,180,180,27,0.924916,0
29,163,180,27,0.924916,0
30,165,180,27,0.924916,0
1,180,180,50,0.95322,1
2,163,180,50,0.95322,1
3,163,180,50,0.95322,1
4,145,180,50,0.95322,1
5,138,180,50,0.95322,1
6,105,180,50,0.95322,1
7,74,180,50,0.95322,1
8,74,180,50,0.95322,1
9,77,180,50,0.95322,1
10,66,180,50,0.95322,1
11,69,180,50,0.95322,1
12,60,180,50,0.95322,1
13,50,180,50,0.899773,1
14,69,180,50,0.899773,1
15,74,180,50,0.899773,1
16,81,180,50,0.899773,1
17,100,180,50,0.899773,1
18,130,180,50,0.899773,1
19,138,180,50,0.899773,1
20,163,180,50,0.899773,1
21,163,180,50,0.899773,1
22,163,180,50,0.899773,1
23,180,180,50,0.899773,1
24,180,180,50,0.899773,1
25,163,180,50,0.899773,1
26,163,180,50,0.899773,1
27,180,180,50,0.899773,1
28,180,180,50,0.899773,1
29,180,180,50,0.899773,1
30,180,180,50,0.899773,1
1,180,180,60,0.96523,1
2,180,180,60,0.96523,1
3,163,180,60,0.96523,1
4,163,180,60,0.96523,1
5,138,180,60,0.96523,1
6,105,180,60,0.96523,1
7,90,180,60,0.96523,1
8,74,180,60,0.96523,1
9,77,180,60,0.96523,1
10,66,180,60,0.96523,1
11,69,180,60,0.96523,1
12,60,180,60,0.916786,1
13,60,180,60,0.916786,1
14,69,180,60,0.916786,1
15,74,180,60,0.916786,1
16,81,180,60,0.916786,1
17,100,180,60,0.916786,1
18,130,180,60,0.916786,1
19,138,180,60,0.916786,1
20,163,180,60,0.916786,1
21,163,180,60,0.916786,1
22,163,180,60,0.916786,1
23,180,180,60,0.916786,1
24,180,180,60,0.916786,1
25,163,180,60,0.916786,1
26,163,180,60,0.916786,1
27,180,180,60,0.916786,1
28,180,180,60,0.916786,1
29,180,180,60,0.916786,1
30,180,180,60,0.916786,1
1,166,166,45,0.963112476,1
2,166,166,45,0.963112476,1
3,162,166,45,0.963112476,1
4,139,166,45,0.963112476,1
5,127,166,45,0.963112476,1
6,105,166,45,0.963112476,1
7,79,166,45,0.963112476,1
8,76,166,45,0.963112476,1
9,62,166,45,0.963112476,1
10,52,166,45,0.963112476,1
11,52,166,45,0.963112476,1
12,52,166,45,0.963112476,1
13,45,166,45,0.965092484,1
14,45,166,45,0.965092484,1
15,52,166,45,0.965092484,1
16,67,166,45,0.965092484,1
17,67,166,45,0.965092484,1
18,77,166,45,0.965092484,1
19,91,166,45,0.965092484,1
20,79,166,45,0.965092484,1
21,90,166,45,0.965092484,1
22,145,166,45,0.965092484,1
23,127,166,45,0.965092484,1
24,139,166,45,0.965092484,1
25,147,166,45,0.965092484,1
26,147,166,45,0.965092484,1
27,166,166,45,0.965092484,1
28,166,166,45,0.965092484,1
29,166,166,45,0.965092484,1
30,166,166,45,0.965092484,1
1,150,154,48,0.956782293,1
2,150,154,48,0.956782293,1
3,153,154,48,0.956782293,1
4,147,154,48,0.956782293,1
5,135,154,48,0.956782293,1
6,142,154,48,0.956782293,1
7,127,154,48,0.956782293,1
8,105,154,48,0.956782293,1
9,91,154,48,0.956782293,1
10,77,154,48,0.956782293,1
11,77,154,48,0.956782293,1
12,67,154,48,0.956782293,1
13,52,154,48,0.956782293,1
14,60,154,48,0.956782293,1
15,48,154,48,0.944853453,1
16,56,154,48,0.944853453,1
17,67,154,48,0.944853453,1
18,77,154,48,0.944853453,1
19,91,154,48,0.944853453,1
20,91,154,48,0.944853453,1
21,105,154,48,0.944853453,1
22,120,154,48,0.944853453,1
23,142,154,48,0.944853453,1
24,117,154,48,0.944853453,1
25,154,154,48,0.944853453,1
26,135,154,48,0.944853453,1
27,147,154,48,0.944853453,1
28,147,154,48,0.944853453,1
29,153,154,48,0.944853453,1
30,150,154,48,0.944853453,1
1,165,180,48,0.937598301,1
2,153,180,48,0.937598301,1
3,147,180,48,0.937598301,1
4,162,180,48,0.937598301,1
5,154,180,48,0.937598301,1
6,142,180,48,0.937598301,1
7,120,180,48,0.937598301,1
8,94,180,48,0.937598301,1
9,77,180,48,0.937598301,1
10,77,180,48,0.937598301,1
11,67,180,48,0.937598301,1
12,56,180,48,0.937598301,1
13,48,180,48,0.989719266,1
14,56,180,48,0.989719266,1
15,56,180,48,0.989719266,1
16,67,180,48,0.989719266,1
17,77,180,48,0.989719266,1
18,77,180,48,0.989719266,1
19,91,180,48,0.989719266,1
20,91,180,48,0.989719266,1
21,105,180,48,0.989719266,1
22,112,180,48,0.989719266,1
23,127,180,48,0.989719266,1
24,139,180,48,0.989719266,1
25,147,180,48,0.989719266,1
26,162,180,48,0.989719266,1
27,166,180,48,0.989719266,1
28,166,180,48,0.989719266,1
29,180,180,48,0.989719266,1
30,180,180,48,0.989719266,1
1,180,180,41,0.937307053,1
2,161,180,41,0.937307053,1
3,149,180,41,0.937307053,1
4,149,180,41,0.937307053,1
5,161,180,41,0.937307053,1
6,147,180,41,0.937307053,1
7,147,180,41,0.937307053,1
8,154,180,41,0.937307053,1
9,142,180,41,0.937307053,1
10,120,180,41,0.937307053,1
11,105,180,41,0.937307053,1
12,91,180,41,0.937307053,1
13,91,180,41,0.937307053,1
14,77,180,41,0.937307053,1
15,67,180,41,0.937307053,1
16,41,180,41,0.97935326,1
17,56,180,41,0.97935326,1
18,56,180,41,0.97935326,1
19,41,180,41,0.97935326,1
20,56,180,41,0.97935326,1
21,77,180,41,0.97935326,1
22,91,180,41,0.97935326,1
23,91,180,41,0.97935326,1
24,105,180,41,0.97935326,1
25,120,180,41,0.97935326,1
26,127,180,41,0.97935326,1
27,139,180,41,0.97935326,1
28,147,180,41,0.97935326,1
29,147,180,41,0.97935326,1
30,166,180,41,0.97935326,1
1,166,180,73,0.853250913,2
2,166,180,73,0.853250913,2
3,163,180,73,0.853250913,2
4,144,180,73,0.853250913,2
5,138,180,73,0.853250913,2
6,102,180,73,0.853250913,2
7,135,180,73,0.853250913,2
8,81,180,73,0.853250913,2
9,73,180,73,0.889958017,2
10,79,180,73,0.889958017,2
11,90,180,73,0.889958017,2
12,90,180,73,0.889958017,2
13,93,180,73,0.889958017,2
14,93,180,73,0.889958017,2
15,102,180,73,0.889958017,2
16,138,180,73,0.889958017,2
17,144,180,73,0.889958017,2
18,160,180,73,0.889958017,2
19,163,180,73,0.889958017,2
20,180,180,73,0.889958017,2
21,180,180,73,0.889958017,2
22,180,180,73,0.889958017,2
23,180,180,73,0.889958017,2
24,160,180,73,0.889958017,2
25,163,180,73,0.889958017,2
26,163,180,73,0.889958017,2
27,180,180,73,0.889958017,2
28,180,180,73,0.889958017,2
29,180,180,73,0.889958017,2
30,180,180,73,0.889958017,2
